ENSEMBLE,DATE,REAL,FGIP,FGPR,FGPRH,FGPT,FGPTH,FOIP,FOPR,FOPRH,FOPT,FOPTF,FOPTH,FOPTS,FWIP,FWPT,FWPTH,YEARS
iter-0,2002-08-01,26,9349423104,1407870.625,1084009.5,1425807872,1208949376,50812076,7651.47119140625,5889.28955078125,7748956,7748956,6568176,0,332821440,770882.625,2610034,2.58179330825806
iter-0,2002-09-01,26,9306096640,1394076.5,1054247.5,1469133824,1241631104,50576608,7576.50244140625,5727.16064453125,7984422.5,7984422.5,6745718,0,333199392,857933.25,2787297,2.66666674613953
iter-0,2002-10-01,26,9264770048,1374330,1020194.9375,1510460416,1272236928,50352008,7469.18505859375,5542.36669921875,8209024,8209024,6911989,0,333562784,944566.875,2964779,2.74880218505859
iter-0,2002-11-01,26,9222848512,1349091.375,985624.5625,1552381952,1302791296,50124172,7332.01806640625,5354.00048828125,8436859,8436859,7077963,0,333935744,1036577.4375,3153119,2.83367562294006
iter-0,2002-12-01,26,9182586880,1338959.125,967026.125,1592643968,1331801984,49905356,7276.95166015625,5253.33349609375,8655673,8655673,7235563,0,334294272,1128058.5,3339928,2.91581106185913
iter-0,2003-01-01,26,9142233088,1298708,929821.5,1632997888,1360626560,49686040,7058.19580078125,5050.837890625,8874988,8874988,7392139,0,334650336,1221997.5,3531553,3.0006844997406
iter-0,2003-02-01,26,9140931584,0,0,1634299008,1361556352,49678972,0,0,8882060,8882060,7397190,0,334647296,1225033,3537734.5,3.00342226028442
iter-0,2000-01-01,0,10071902208,0,0,0,0,54738596,0,0,0,0,0,0,324064032,0,0,0
iter-0,2000-02-01,0,10071898112,0,0,0,0,54738568,0,0,0,0,0,0,324064064,0,0,0.084873370826244
iter-0,2000-03-01,0,10010318848,2123387.75,2123621.5,61579796,61585024,54403896,11540.1513671875,11540,334672.8125,334672.8125,334660,0,324204032,3.53268456459045,0,0.164271041750908
iter-0,2000-04-01,0,9951294464,1902180.375,1887736.75,120603960,120104864,54083112,10337.9365234375,10257.2578125,655456.3125,655456.3125,652635,0,324358816,233.795272827148,4548.0009765625,0.249144420027733
iter-0,2000-05-01,0,9898118144,1766666.875,1695579.625,173780064,170972256,53794108,9601.4501953125,9213.5673828125,944456.875,944456.875,929042,0,324507072,1969.42297363281,25817.001953125,0.331279933452606
iter-0,2000-06-01,0,9844933632,1709729.875,1638625.75,226964784,221769648,53505060,9292.009765625,8903.451171875,1233504.25,1233504.25,1205049,0,324657248,6812.35888671875,50901,0.416153311729431
iter-0,2000-07-01,0,9797492736,1577550.375,1509394.625,274405312,267051488,53247232,8573.6435546875,8201.7001953125,1491333.125,1491333.125,1451100,0,324945472,13558.2080078125,75951,0.498288840055466
iter-0,2000-08-01,0,9751782400,1471021.625,1398302.75,320115328,310398880,52998808,7994.6826171875,7597.41943359375,1739757.25,1739757.25,1686620,0,325246336,22693.810546875,105138,0.583162188529968
iter-0,2000-09-01,0,9708234752,1401918.875,1325874.25,363663584,351500960,52762132,7619.1240234375,7203.8388671875,1976432.625,1976432.625,1909939,0,325545472,33573.78515625,136780.015625,0.668035566806793
iter-0,2000-10-01,0,9667673088,1349687.5,1270949.375,404224864,389629472,52541692,7335.2578125,6905.7666015625,2196874.25,2196874.25,2117112,0,325833696,45354.4140625,169202,0.75017112493515
iter-0,2000-11-01,0,9627067392,1307669.375,1227013,444830816,427666848,52321004,7106.89892578125,6666.935546875,2417558.75,2417558.75,2323787,0,326130432,58598.34765625,204244,0.835044503211975
iter-0,2000-12-01,0,9588781056,1274166.75,1191768.75,483116832,463419936,52112928,6924.8193359375,6475.7666015625,2625635,2625635,2518060,0,326416640,72382.6953125,239515,0.917180001735687
iter-0,2001-01-01,0,9550069760,1246674.125,1163525.625,521828128,499489216,51902544,6775.40283203125,6321.87109375,2836022.25,2836022.25,2714038,0,326711424,87628.3125,277189,1.00205338001251
iter-0,2001-02-01,0,9489462272,1952385.375,1873729,582435904,557574848,51573152,10610.7900390625,10180.322265625,3165412.5,3165412.5,3029628,0,327005664,103381.4375,314403,1.08692681789398
iter-0,2001-03-01,0,9448256512,1469974.875,1401034,623641856,596803776,51349208,7988.994140625,7610.60693359375,3389358,3389358,3242725,0,327272256,116779.3359375,344655,1.16358661651611
iter-0,2001-04-01,0,9403924480,1416898.375,1301814.625,667973760,637160000,51108272,7700.53466796875,7072.09716796875,3630292,3630292,3461960,0,327695840,153189.234375,414866.03125,1.24845993518829
iter-0,2001-05-01,0,9360925696,1414476.25,1283700.25,710971776,675671040,50874588,7687.37109375,6973.00048828125,3863977,3863977,3671150,0,328090240,208777.171875,508601,1.33059549331665
iter-0,2001-06-01,0,9317406720,1384024,1268368.5,754491072,714990464,50638068,7521.869140625,6890.2255859375,4100495,4100495,3884747,0,328480384,283619.875,619142,1.41546881198883
iter-0,2001-07-01,0,9276588032,1346429,1244567.125,795309888,752327488,50416228,7317.54931640625,6761.6005859375,4322336,4322336,4087595,0,328844832,369199.1875,734308,1.49760437011719
iter-0,2001-08-01,0,9235708928,1308418.875,1216663.5,836189312,790044032,50194056,7110.97216796875,6611.193359375,4544507,4544507,4292542,0,329212000,467003.40625,858961,1.58247780799866
iter-0,2001-09-01,0,9195480064,1290512.75,1204614.875,876417536,827387072,49975424,7013.65625,6543.677734375,4763138.5,4763138.5,4495396,0,329572096,571929.4375,988430,1.66735112667084
iter-0,2001-10-01,0,9157126144,1273291.375,1190271,914771648,863095232,49766980,6920.06201171875,6465.900390625,4971585,4971585,4689373,0,329915296,678723.3125,1117730,1.74948668479919
iter-0,2001-11-01,0,9118157824,1252734.75,1170988.625,953740160,899395904,49555192,6808.3408203125,6361.3232421875,5183370.5,5183370.5,4886574,0,330265248,793760.4375,1255454,1.83436000347137
iter-0,2001-12-01,0,9080803328,1241676.5,1160353.625,991094912,934206464,49352180,6748.24169921875,6303.49951171875,5386385.5,5386385.5,5075679,0,330599872,909159.25,1392488,1.91649556159973
iter-0,2002-01-01,0,9042375680,1236375.25,1155516.25,1029522432,970027520,49143332,6719.4306640625,6277.677734375,5595230.5,5595230.5,5270287,0,330942016,1032015.75,1537496,2.0013689994812
iter-0,2002-02-01,0,9004120064,1230952.875,1151288.125,1067777344,1005717440,48935428,6689.96142578125,6253.58056640625,5803137.5,5803137.5,5464148,0,331280896,1158125.75,1685432.125,2.08624219894409
iter-0,2002-03-01,0,8969757696,1224499.25,1146238,1102139904,1037812096,48748672,6654.88720703125,6226.14306640625,5989891,5989891,5638480,0,331584320,1274691,1821296.125,2.16290211677551
iter-0,2002-04-01,0,8931923968,1217258.75,1141515.25,1139973248,1073199040,48543056,6615.53662109375,6201.193359375,6195506.5,6195506.5,5830717,0,331917344,1406663.875,1974069.125,2.24777555465698
iter-0,2002-05-01,0,8895674368,1205189.25,1132282.75,1176223616,1107167488,48346044,6549.94140625,6150.76611328125,6392520,6392520,6015240,0,332236672,1537332.25,2124148,2.32991099357605
iter-0,2002-06-01,0,8858517504,1195216.75,1124983.75,1213380352,1142041984,48144104,6495.7431640625,6111.38720703125,6594458,6594458,6204693,0,332563456,1675557.25,2281780,2.41478443145752
iter-0,2002-07-01,0,8822740992,1189155.625,1110101.25,1249156224,1175345024,47949672,6462.802734375,6030.50048828125,6788892,6788892,6385608,0,332876736,1812279.875,2439522,2.49691987037659
iter-0,2002-08-01,0,8786034688,1180584,1084009.5,1285862784,1208949376,47750176,6416.21728515625,5889.28955078125,6988385,6988385,6568176,0,333197568,1956451.5,2610034,2.58179330825806
iter-0,2002-09-01,0,8749775872,1166306,1054247.5,1322121600,1241631104,47553120,6338.61962890625,5727.16064453125,7185443.5,7185443.5,6745718,0,333515680,2103346.5,2787297,2.66666674613953
iter-0,2002-10-01,0,8715307008,1145965.375,1020194.9375,1356589952,1272236928,47365792,6228.07275390625,5542.36669921875,7372771,7372771,6911989,0,333820960,2248051.75,2964779,2.74880218505859
iter-0,2002-11-01,0,8680496128,1120135.75,985624.5625,1391400960,1302791296,47176600,6087.69384765625,5354.00048828125,7561961.5,7561961.5,7077963,0,334133760,2400266.25,3153119,2.83367562294006
iter-0,2002-12-01,0,8647137280,1109414.5,967026.125,1424759680,1331801984,46995300,6029.4267578125,5253.33349609375,7743259.5,7743259.5,7235563,0,334433824,2550190.25,3339928,2.91581106185913
iter-0,2003-01-01,0,8613664768,1077418.125,929821.5,1458232192,1360626560,46813384,5855.533203125,5050.837890625,7925174.5,7925174.5,7392139,0,334731648,2702384.25,3531553,3.0006844997406
iter-0,2003-02-01,0,8612585472,0,0,1459311104,1361556352,46807520,0,0,7931039,7931039,7397190,0,334726720,2707300.25,3537734.5,3.00342226028442
iter-0,2000-01-01,8,9460844544,0,0,0,0,51417636,0,0,0,0,0,0,334599584,0,0,0
iter-0,2000-02-01,8,9460843520,0,0,0,0,51417616,0,0,0,0,0,0,334599584,0,0,0.084873370826244
iter-0,2000-03-01,8,9399263232,2123452.75,2123621.5,61580116,61585024,51082944,11540.50390625,11540,334674.53125,334674.53125,334660,0,334739584,0.843594670295715,0,0.164271041750908
iter-0,2000-04-01,8,9340212224,1904805.5,1887736.75,120630808,120104864,50762016,10352.2041015625,10257.2578125,655602.1875,655602.1875,652635,0,334894560,5.96385812759399,4548.0009765625,0.249144420027733
iter-0,2000-05-01,8,9286839296,1778738.5,1695579.625,174004192,170972256,50471944,9667.056640625,9213.5673828125,945674.9375,945674.9375,929042,0,335044512,67.3150253295898,25817.001953125,0.331279933452606
iter-0,2000-06-01,8,9233141760,1730127.25,1638625.75,227701536,221769648,50180108,9402.865234375,8903.451171875,1237508.375,1237508.375,1205049,0,335199008,565.606384277344,50901,0.416153311729431
iter-0,2000-07-01,8,9185167360,1593731.875,1509394.625,275676192,267051488,49919376,8661.5869140625,8201.7001953125,1498240.125,1498240.125,1451100,0,335491776,2781.552734375,75951,0.498288840055466
iter-0,2000-08-01,8,9139091456,1479527.25,1398302.75,321751488,310398880,49668968,8040.9091796875,7597.41943359375,1748649.5,1748649.5,1686620,0,335795744,8815.4228515625,105138,0.583162188529968
iter-0,2000-09-01,8,9095397376,1404233.25,1325874.25,365445536,351500960,49431500,7631.70263671875,7203.8388671875,1986117,1986117,1909939,0,336096128,18451.080078125,136780.015625,0.668035566806793
iter-0,2000-10-01,8,9054846976,1347623.875,1270949.375,405996320,389629472,49211116,7324.04248046875,6905.7666015625,2206501.75,2206501.75,2117112,0,336384256,30310.0703125,169202,0.75017112493515
iter-0,2000-11-01,8,9014365184,1302447.5,1227013,446477824,427666848,48991108,7078.51904296875,6666.935546875,2426510,2426510,2323787,0,336679968,44597.3671875,204244,0.835044503211975
iter-0,2000-12-01,8,8976266240,1267354.125,1191768.75,484576736,463419936,48784048,6887.7939453125,6475.7666015625,2633569.25,2633569.25,2518060,0,336964608,59956.4765625,239515,0.917180001735687
iter-0,2001-01-01,8,8937779200,1239249.75,1163525.625,523064256,499489216,48574876,6735.05322265625,6321.87109375,2842740.5,2842740.5,2714038,0,337257472,77087.2421875,277189,1.00205338001251
iter-0,2001-02-01,8,8877555712,1931153.375,1873729,583287424,557574848,48247576,10495.3984375,10180.322265625,3170040.25,3170040.25,3029628,0,337548480,96090.6875,314403,1.08692681789398
iter-0,2001-03-01,8,8837348352,1420951.75,1401034,623494784,596803776,48029060,7722.5634765625,7610.60693359375,3388558.5,3388558.5,3242725,0,337806624,117953.546875,344655,1.16358661651611
iter-0,2001-04-01,8,8794862592,1348933.625,1301814.625,665980288,637160000,47798160,7331.1611328125,7072.09716796875,3619458,3619458,3461960,0,338214528,170013.78125,414866.03125,1.24845993518829
iter-0,2001-05-01,8,8753915904,1345273.375,1283700.25,706926528,675671040,47575624,7311.26806640625,6973.00048828125,3841992,3841992,3671150,0,338591552,242991.75,508601,1.33059549331665
iter-0,2001-06-01,8,8712330240,1323891.5,1268368.5,748511936,714990464,47349616,7195.0625,6890.2255859375,4067999.75,4067999.75,3884747,0,338965344,334223.4375,619142,1.41546881198883
iter-0,2001-07-01,8,8673105920,1293820.375,1244567.125,787735488,752327488,47136440,7031.63232421875,6761.6005859375,4281171,4281171,4087595,0,339316224,433321.03125,734308,1.49760437011719
iter-0,2001-08-01,8,8633663488,1261050.875,1216663.5,827177984,790044032,46922076,6853.53759765625,6611.193359375,4495532.5,4495532.5,4292542,0,339671264,543300.6875,858961,1.58247780799866
iter-0,2001-09-01,8,8594838528,1243681,1204614.875,866002880,827387072,46711072,6759.1357421875,6543.677734375,4706537.5,4706537.5,4495396,0,340019456,660117.25,988430,1.66735112667084
iter-0,2001-10-01,8,8557876736,1225346,1190271,902964480,863095232,46510192,6659.4892578125,6465.900390625,4907416,4907416,4689373,0,340350848,778710.8125,1117730,1.74948668479919
iter-0,2001-11-01,8,8520382464,1203760,1170988.625,940458432,899395904,46306420,6542.17431640625,6361.3232421875,5111187,5111187,4886574,0,340688320,906242.25,1255454,1.83436000347137
iter-0,2001-12-01,8,8484487168,1191687.125,1160353.625,976353408,934206464,46111336,6476.56005859375,6303.49951171875,5306268.5,5306268.5,5075679,0,341010560,1034009.625,1392488,1.91649556159973
iter-0,2002-01-01,8,8447611904,1185004.125,1155516.25,1013228608,970027520,45910924,6440.23974609375,6277.677734375,5506677,5506677,5270287,0,341339552,1170018.125,1537496,2.0013689994812
iter-0,2002-02-01,8,8410955776,1178174.375,1151288.125,1049884160,1005717440,45711708,6403.12158203125,6253.58056640625,5705892.5,5705892.5,5464148,0,341664896,1309678.25,1685432.125,2.08624219894409
iter-0,2002-03-01,8,8378080768,1170406,1146238,1082759040,1037812096,45533040,6360.90185546875,6226.14306640625,5884560,5884560,5638480,0,341955712,1438848.25,1821296.125,2.16290211677551
iter-0,2002-04-01,8,8341939712,1161704.5,1141515.25,1118899968,1073199040,45336624,6313.611328125,6201.193359375,6080978,6080978,5830717,0,342274400,1585159,1974069.125,2.24777555465698
iter-0,2002-05-01,8,8307365376,1148559.875,1132282.75,1153474304,1107167488,45148716,6242.1728515625,6150.76611328125,6268882,6268882,6015240,0,342579552,1730027.25,2124148,2.32991099357605
iter-0,2002-06-01,8,8271972864,1137704.75,1124983.75,1188866944,1142041984,44956364,6183.177734375,6111.38720703125,6461233.5,6461233.5,6204693,0,342891360,1883196.375,2281780,2.41478443145752
iter-0,2002-07-01,8,8237923328,1131110.75,1110101.25,1222916224,1175345024,44771316,6147.3408203125,6030.50048828125,6646284,6646284,6385608,0,343190016,2034544.875,2439522,2.49691987037659
iter-0,2002-08-01,8,8203007488,1122543.5,1084009.5,1257832192,1208949376,44581552,6100.7802734375,5889.28955078125,6836044.5,6836044.5,6568176,0,343495680,2193881,2610034,2.58179330825806
iter-0,2002-09-01,8,8168541184,1108278.875,1054247.5,1292298624,1241631104,44394236,6023.2548828125,5727.16064453125,7023362,7023362,6745718,0,343798624,2355951.5,2787297,2.66666674613953
iter-0,2002-10-01,8,8135815168,1087678.25,1020194.9375,1325024128,1272236928,44216376,5911.29443359375,5542.36669921875,7201218,7201218,6911989,0,344089152,2515410.25,2964779,2.74880218505859
iter-0,2002-11-01,8,8102827008,1061157.125,985624.5625,1358012032,1302791296,44037096,5767.15869140625,5354.00048828125,7380500,7380500,7077963,0,344386496,2683056.5,3153119,2.83367562294006
iter-0,2002-12-01,8,8071259648,1049354.625,967026.125,1389579008,1331801984,43865532,5703.0146484375,5253.33349609375,7552060,7552060,7235563,0,344671424,2848144.75,3339928,2.91581106185913
iter-0,2003-01-01,8,8039612928,1018160.4375,929821.5,1421225472,1360626560,43693540,5533.48046875,5050.837890625,7724051,7724051,7392139,0,344953792,3015790.5,3531553,3.0006844997406
iter-0,2003-02-01,8,8038592512,0,0,1422246144,1361556352,43687992,0,0,7729598.5,7729598.5,7397190,0,344948384,3021199.5,3537734.5,3.00342226028442
iter-0,2000-01-01,10,8112775680,0,0,0,0,44091172,0,0,0,0,0,0,340517568,0,0,0
iter-0,2000-02-01,10,8112771072,0,0,0,0,44091148,0,0,0,0,0,0,340517632,0,0,0.084873370826244
iter-0,2000-03-01,10,8052160512,2010823.5,2123621.5,60610356,61585024,43761740,10928.388671875,11540,329404.09375,329404.09375,334660,0,340649440,8169.73095703125,0,0.164271041750908
iter-0,2000-04-01,10,7996360192,1781478.5,1887736.75,116409960,120104864,43458480,9681.9482421875,10257.2578125,632662.8125,632662.8125,652635,0,340777024,35594.7421875,4548.0009765625,0.249144420027733
iter-0,2000-05-01,10,7945842688,1676773.875,1695579.625,166927280,170972256,43183928,9112.9013671875,9213.5673828125,907213.4375,907213.4375,929042,0,340902848,59777.27734375,25817.001953125,0.331279933452606
iter-0,2000-06-01,10,7894965760,1636796.5,1638625.75,217804544,221769648,42907416,8895.6328125,8903.451171875,1183720.375,1183720.375,1205049,0,341033472,84124.2109375,50901,0.416153311729431
iter-0,2000-07-01,10,7849438208,1514347.875,1509394.625,263332112,267051488,42659984,8230.1513671875,8201.7001953125,1431152.75,1431152.75,1451100,0,341305536,107051.5859375,75951,0.498288840055466
iter-0,2000-08-01,10,7805636608,1410217.75,1398302.75,307133568,310398880,42421932,7664.22705078125,7597.41943359375,1669204.25,1669204.25,1686620,0,341590272,132335.375,105138,0.583162188529968
iter-0,2000-09-01,10,7763907072,1343980.875,1325874.25,348862912,351500960,42195144,7304.244140625,7203.8388671875,1895994,1895994,1909939,0,341873984,158608.4375,136780.015625,0.668035566806793
iter-0,2000-10-01,10,7725016064,1294734,1270949.375,387754016,389629472,41983776,7036.59814453125,6905.7666015625,2107358.75,2107358.75,2117112,0,342148064,184525.0625,169202,0.75017112493515
iter-0,2000-11-01,10,7686045696,1255636.125,1227013,426724224,427666848,41771984,6824.109375,6666.935546875,2319153.5,2319153.5,2323787,0,342430976,211615.375,204244,0.835044503211975
iter-0,2000-12-01,10,7649268736,1224308.5,1191768.75,463501536,463419936,41572108,6653.8505859375,6475.7666015625,2519030,2519030,2518060,0,342704416,238172.359375,239515,0.917180001735687
iter-0,2001-01-01,10,7612081152,1197137.625,1163525.625,500688704,499489216,41370004,6506.1826171875,6321.87109375,2721134.25,2721134.25,2714038,0,342986272,266322.8125,277189,1.00205338001251
iter-0,2001-02-01,10,7553808896,1851519.375,1873729,558961024,557574848,41053304,10062.60546875,10180.322265625,3037831.75,3037831.75,3029628,0,343260736,301873.125,314403,1.08692681789398
iter-0,2001-03-01,10,7515338240,1364526.625,1401034,597431680,596803776,40844224,7415.90576171875,7610.60693359375,3246911.25,3246911.25,3242725,0,343504128,338478.6875,344655,1.16358661651611
